job_link,job_skills
https://www.linkedin.com/jobs/view/childcare-lead-teacher-at-clever-bee-academy-3790926795,"Childcare, Daycare, Lead Teacher, Early childhood education, ECE, CDA license, Associate degree, Elementary education, Special education, Human service, CPR Certification, Child Development Associate Certification, Familycentered practices, Intentional teaching, Program support"
https://www.linkedin.com/jobs/view/senior-accountant-at-addison-group-3699767823,"Accounting, Financial statements, Revenue recognition, Spreadsheet reports, Journal entries, General ledger, Accounts receivable, Accounts payable, Vendor accounts, 1099s, Tax filings, Annual audit, Government Contract Accounting, FAR & CAS regulations, Planning/forecast, Government contracting business processes, Generally Accepted Accounting Principles (GAAP), Sarbanes Oxley, Corporate policies and procedures, Contract financials, QuickBooks Online, Microsoft Excel, Vendor reconciliations, Customer reconciliations, Project management, Deadlines, Collaboration, Communication, Stakeholders"
https://www.linkedin.com/jobs/view/companion-animal-department-manager-at-petco-3758120569,"Sales, OSE standards, Inventory Management, Animal Welfare, Customer Service, Cash Handling, Communication, Merchandising, Scheduling, Performance Evaluation, Training, Leadership, Safety"
https://www.linkedin.com/jobs/view/customer-service-representative-at-sunset-finance-3765712782,"Customer service, Collections, Finance industry knowledge, Computer skills, High school diploma or equivalence, Telephone communication, Loan software system, Loan processing, Refinancing, Delinquency management, Cash handling, Deposit preparation, Credit bureau reporting, Loan documentation, Daily reporting, Past due customer communication"
https://uk.linkedin.com/jobs/view/avanade-x-area-go-to-market-lead-europe-middle-east-eme-at-avanade-3769563897,"GotoMarket, Microsoft ecosystem, Customer Experience (CX), Workplace Experience (WX), Digital Products and Services (DP&S), Communication skills, Teamwork, Problemsolving, Coaching, Mentoring, Microsoft ecosystem, Accenture Song, Enterprise business development, Retail, Banking, Health, Manufacturing, Executive level, CSuite, Travel (up to 35%), Digital services organizations, GTM roles, Sales experience, People management, Consulting, Cloud, Design, Microsoft certifications, Goldlevel Microsoft competencies"
https://www.linkedin.com/jobs/view/volunteer-baker-at-volunteermatch-3803977357,"Hospice care, Baking, Volunteer opportunity"
https://www.linkedin.com/jobs/view/construction-manager-iii-davison-mi-at-apn-software-services-inc-3793664940,"OSP Construction Standards, OSP Unit Descriptions, Safety Standards, Work Zone Protection, Traffic Control Plans, Project Scheduling, Pre and Post Inspections, Material Management, JIM Process, Invoicing, Timesheets, Asbuilt Records, PreConstruction Meetings, Project Expenditures Tracking, Budget Management, Plant Damage Investigation, Outside Plant Construction, Splicing, Inclement Weather Tolerance, Extended Driving, Lifting and Carrying"
https://www.linkedin.com/jobs/view/retail-sales-lead-part-time-at-event-network-llc-3800828356,"Customer service, Merchandising, Time management, Communication, Teamwork, Retail experience, Cash handling, Problemsolving, Physical stamina and agility, Ability to lift heavy objects"
https://www.linkedin.com/jobs/view/host-hostess-en-at-red-lobster-3603880530,"Conversation skills, Seating chart management, Waiting list management, Floor chart management, Communication skills, Phone answering, Togo order filling, Physical stamina, Ability to lift up to 20 pounds, Bending, Kneeling, Stooping, Sweeping, Seafood knowledge, Menu knowledge, Sustainability knowledge, Customer service skills, Teamwork skills, Community involvement skills"
https://www.linkedin.com/jobs/view/manager-psm-ref-id-133-at-nextdecade-3746849385,"Process Safety Management (PSM), LNG facility operations, Safety related process controls alarms and trips, PHAs HAZOPs LOPAs and risk assessments, Risk Based Inspection (RBI) programs, Management of Change (MOC) regulatory requirements and processes, Chemical Mechanical Petroleum or Safety Engineering, OSHA PHMSA FERC NFPA and other regulatory agency safety codes standards and API Recommended Practices, API RP 74 750 and OSHA 1910, ISO 9001 certification, Computerized Maintenance Management System (CMMS)"
https://www.linkedin.com/jobs/view/infrastructure-architect-at-techfetch-com-on-demand-tech-workforce-hiring-platform-3802710239,"C#, Software Development, SQL Server, CI/CD Pipelines, Azure/AWS, Containers/Container Orchestration, Cache/Message Queuing Systems (Redis RabbitMQ), Security/Disaster Recovery Plans, Architecture Solutions, Business Analysis, Standards Compliance, Web/Mobile Application Solutions, Strategic Planning, Hardware/Software Analysis, Cost Analysis/Modeling, Application Development Processes/Tools, Hardware/Storage/Network Systems/Operating Systems/COTS Software/Security/Software Design, Business Process Models, Vendor Technology Integration, Technical Implementations, Architectural Change Coordination, Diverse Solutions, Technical Architectures of Web Content Management Applications, Solution Architectures, Market Trends, Technology Test Plans, Documentation Deliverables, Business Analysis Efforts"
https://au.linkedin.com/jobs/view/construction-administrator-at-fiona-watson-recruitment-3785101829,"Construction Administration, Residential Construction, Onsite Companion Software, Liaising, Customer Service, Attention to Detail, Organizational Skills, Prioritization, General Administration, Reception Duties, Residential Build Process, Color Selections, Covenants Management, Council Submissions"
https://www.linkedin.com/jobs/view/physician-scheduler-at-clearview-cancer-institute-3763119281,"Appointment scheduling, Patient care, Communication, Computer skills, Word processing, Spreadsheet software, Medical office experience, High school diploma or equivalent, Oncology/hematology knowledge, Physical stamina, Multitasking, Stress management, Patient sensitivity"
https://www.linkedin.com/jobs/view/ob-gyn-at-tandym-group-3790045415,"Obstetrics, Gynecology, Pap smears, Breast exams, Pelvic exams, Prenatal care, Fetal development, Pregnancyrelated concerns, Vaginal delivery, Cesarean section, Postpartum care, Reproductive health, Endometriosis, Polycystic ovary syndrome (PCOS), Uterine fibroids, Gynecological cancers, Cervical cancer, Ovarian cancer, Uterine cancer, Minimally invasive laparoscopic surgeries, Ectopic pregnancies, Ovarian cysts, Fibroids, Pelvic floor disorders, Incontinence, Pelvic organ prolapse, Physical therapy, Surgical interventions, Healthy lifestyle choices, Board Eligible / Certified"
https://www.linkedin.com/jobs/view/recruiter-commercial-construction-at-ks-staffing-group-3799184755,"Recruiting, Social Media, Job Boards, Employee Referrals, Commercial Construction, Databases, Resumes, Job Applications, Interviews, Hiring, Knowledge, Skills, Experience, Onboarding, Job Descriptions, Job Specifications, Job Postings, Client Management, Candidate Relationships, Feedback Analysis, Social Media Management, Client Reports, Networking, Employee Discipline, Budget Management, MultiTasking, Prioritization, ATS Software, MS Office, Communication, Leadership, Bilingualism, Computer Skills, High School Diploma, Staffing Experience, Construction Experience, Independence, Competing Demands, Dynamic Environments, Light Industrial Sector, Office Software, Verbal Communication, Written Communication, Interpersonal Skills, Adaptability, Language Fluency"
https://www.linkedin.com/jobs/view/server-part-time-valencia%21-at-oakmont-senior-living-3804380679,"Customer service skills, Ability to work with the elderly, Communication skills, Written and verbal skills, Food serving etiquette, Safety standards, Ability to maintain a safe and secure environment, Teamwork, High school diploma or equivalent, Work permit, Ability to pass a Criminal Background check and Health Screening tests, Must be at least 16 years of age"
https://www.linkedin.com/jobs/view/ob-gyn-physician-job-in-northern-ohio-not-far-from-toledo-oh-at-born-bicknell-inc-3627318906,"Ob/gyn, Healthcare, Telehealth, Call, Retirement plan, CME, Salary, Benefits package, Signing bonus, Relocation, Student loan reimbursement"
https://www.linkedin.com/jobs/view/commercial-engineering-rotational-associate-at-gaf-3783847871,"Mechanical Engineering, Electrical Engineering, Industrial Engineering, Chemical Engineering, Manufacturing Engineering, Systems Engineering, Internship, Coop, Knowledge of manufacturing concepts practices and procedures, Problemsolving, Analytical skills, Communication skills, Attention to detail, Multitasking, Teamwork, Leadership, Analytical knowledge, Statistical knowledge, Process design reviews, Raw material qualifications, Capability studies, Plant product process and materials trials, Developing cost savings opportunities, Collaborate with controls engineering, Developing and installing feasible solutions, Mechanical/controls engineered design solutions, Capital projects, Installing and commissioning, Specifying manufacturing/operations accountabilities, Critical thinking, Strong attention to detail, Ability to multitask, Demonstrated teamwork and leadership abilities"
https://www.linkedin.com/jobs/view/host-hostess-signal-mountain-lodge-summer-2024-at-aramark-3791568982,"Communication skills, Interpersonal skills, Organizational skills, Attention to detail, Food safety certification, Ability to work evenings weekends and holidays, Ability to lift bend push pull walk and stand for extended periods, Ability to obtain food safety certification, Host/hostess or food service experience, Adaptability, Empathy, Problemsolving skills"
https://uk.linkedin.com/jobs/view/nurse-disability-assessor-at-sjb-services-uk-ltd-3792137094,"Disability Assessor, Personal Independence Payment (PIP), Clinical assessments, Healthcare cash, CPD (Continuing Professional Development), Clinical expertise, NMC (Nursing and Midwifery Council) registration, HCPC (Health and Care Professions Council) registration, Uptodate CPD portfolio, 1year postqualification work experience, Telephone assessments, Microsoft Office Suite"
